timestamp,user_id,transaction_amount,transaction_type,account_balance,market_volatility_index,interest_rate,inflation_rate,stock_index_change,investment_duration_days,credit_score,device_cpu_usage,device_memory_usage,risk_level
2023-01-13 5:25,U7394,1371.2,deposit,2608.57,27.63,4.23,1.53,1.17,187,343,55.4,42.2,1
2023-12-09 10:55,U3876,6229.14,investment,9483.17,27.81,4.65,2.16,-1.17,159,301,10.6,64.5,2
2023-01-20 11:17,U7231,708.19,withdrawal,6934.9,23.88,4.03,4.13,0.98,331,557,61.6,41.1,1
2023-12-18 4:54,U7543,1321.21,widatrlhwa,8471.63,36.36,1.79,1.99,0.76,171,481,88.1,64.4,1
2023-06-21 13:51,U5779,1027.96,withdrawal,8782.17,10.08,1.48,1.17,-2.45,288,474,62.1,80.5,2
2023-05-22 3:48,U1035,225.34,transfer,5701.36,35.22,1.53,4.1,0.15,164,735,11.7,49.7,0
2023-06-04 20:26,U6081,925.12,transfer,5666.59,14.99,0.62,2.04,0.11,106,506,82.8,79,1
2023-03-19 19:23,U9303,759.11,withdrawal,7457.94,33.14,0.97,4.16,-2.41,97,746,47.1,61,1
2023-06-04 8:51,U1665,744.15,transfer,15551.12,13.47,3.52,5.52,0.66,24,705,34.7,76.5,0
2023-10-22 9:10,U6923,1558.09,deposit,13006.47,13.93,3.24,3.98,3.6,209,503,89.2,45,1
2023-09-25 16:23,U9107,579.31,transfer,7605.24,27.9,0.71,4.69,-1.4,275,667,82.3,48.9,1
2023-04-21 7:17,U8212,694.26,transfer,2709.91,12.44,2.82,1.22,-0.63,321,660,22.9,72.9,0
2023-08-28 2:20,U7392,1999.11,withdrawal,11917.48,11.58,4.32,3.65,-0.94,65,828,29.9,23,0
2023-12-07 6:11,U8542,1957.87,withdrawal,14939.45,10.37,2.01,5.66,0.13,233,715,50.3,16.2,0
2023-05-23 10:50,U2743,265.96,transfer,3405.88,17.79,2.54,2.31,0.65,183,732,74.9,37.7,0
2023-08-21 7:08,U2376,1083.48,deposit,6033.98,10.25,0.74,2.38,1.39,152,790,11.8,47.6,0
2023-02-09 21:16,U8202,544.54,deposit,1255.28,25.18,2.48,1.44,0.22,124,624,45.6,24.7,0
2023-05-22 1:43,U3475,6592.1,investment,9112.23,23.78,1.68,1.44,2.57,206,803,42.7,80.1,0
2023-04-24 7:04,U2639,707.08,withdrawal,9421.59,31.05,4.74,1.62,-0.54,260,465,62.7,72.5,1
2023-02-26 7:09,U5361,367.49,transfer,5031.38,27.16,4.78,2.76,-0.7,178,358,74.5,92.6,1
2023-03-07 0:04,U9875,742.51,deposit,11524.85,36.84,3.66,1.46,-2.46,75,518,46.4,64.3,2
2023-09-30 0:44,U5992,968.35,withdrawal,10609.41,19.33,4.03,3.73,0.64,209,321,29.4,80,1
2023-01-16 17:40,u-1378,9392.4,investment,21653.17,14.86,3.93,1.45,2.42,155,725,75.2,89.9,0
2023-09-03 23:00,U3177,1479.45,deposit,5915.2,23.75,3.62,4.1,-0.99,202,811,37.5,15.9,0
2023-08-03 10:22,U8186,1596.47,transfer,6585.08,33.46,3.07,1.65,2.64,105,319,43.2,31.9,1
2023-03-12 14:40,U4260,1116.07,transfer,3327.16,34.38,1.79,1.82,1.71,22,412,47.4,89.6,1
2023-12-29 2:25,U5660,1368.4,deposit,14595.24,39.43,2.02,2.19,2.79,169,435,80.4,59.5,1
2023-01-12 5:39,U8138,123.51,withdrawal,5631,16.85,0.97,3.06,-2.64,364,826,48.8,19.6,1
2023-05-10 1:45,U3476,1820.08,transfer,7194.4,36.94,3.84,5.43,-3.06,300,307,48.1,31.2,2
2023-12-02 11:29,U6000,931.79,deposit,10256.25,23.84,2.38,4.96,1.41,127,791,53.4,40.3,0
2023-03-27 3:09,U4710,350.14,withdrawal,8932.86,31.84,3.66,2.48,-2.07,181,654,89.4,26.9,1
2023-05-14 20:30,U2670,1732.62,transfer,2546.48,28.61,2.32,5.16,-0.68,357,394,77.7,86.7,1
2023-03-29 21:39,U9358,4739.63,investment,5912.92,34.04,1.92,2.01,1.21,288,414,59.2,39.1,1
2023-11-08 20:37,U8906,1625.64,INVALID_CATEGORY_DEFAULT,9288.34,14.33,2.05,2.78,0.76,189,561,79.6,79.2,1
2023-07-19 15:29,U4084,821.63,deposit,9085.12,21.03,2.5,5.04,0.35,315,846,32.5,19.9,0
2023-10-04 7:18,U4283,1752.39,transfer,5560.8,31.4,3.5,5.38,4,23,436,54.2,62.9,1
2023-07-16 20:20, U6875 ,1654.77,withdrawal,7055.5,35.34,3.13,1.64,0.46,192,770,40.9,35.3,0
2023-11-16 4:03,U4885,1876.08,transfer,11096.15,19.91,4.14,5.4,0.89,65,500,80.4,82.5,1
2023-12-07 19:59,U4346,5882.24,investment,11738.41,29.24,1.61,2.85,-1.8,316,337,72.9,93.4,2
2023-06-12 0:32,U9002,565.72,deposit,13022.8,15.99,0.5,3.92,-0.09,347,365,22.1,46.9,1
2023-05-16 7:18,U1693,1284.17,transfer,14807.29,13.39,2.51,3.79,-0.11,43,723,52.2,21.9,0
2023-04-24 0:57,U9570,395.4,transfer,1119.39,38.5,3.23,2.23,-0.27,278,726,10.9,36.2,0
2023-03-26 4:07,U9595,1895.96,withdrawal,10014.91,38.15,2.83,2.07,-0.13,284,592,64.2,76.6,1
2023-09-11 11:05,U7984,774.27,transfer,15738.28,20.01,0.86,1.33,-1.21,294,380,49.5,21.5,2
2023-01-30 22:28,U7446,1848.62,deposit,3782.28,34.84,3.04,1.88,1.01,339,332,42.5,16.2,1
2023-07-15 6:39,U8680,1064.14,transfer,11933.62,29,4.7,4.04,0.72,257,386,75.2,87.8,1
2023-04-18 8:10,U1356,7001.69,investment,13576.16,19.23,1.44,3.73,1.74,229,382,12.6,34.1,1
2023-06-25 11:57,U8779,1685.17,withdrawal,5408.27,13.25,3.27,2.74,3.41,361,391,83.1,78.6,1
2023-07-13 21:25,U6627,1989.56,withdrawal,13964.32,28.5,4.96,3.95,-0.16,358,487,85.7,30.6,1
2023-04-06 13:00,U3863,950.8,deposit,5058.68,36.93,1.04,5.89,-2.74,312,530,87.7,31.2,2
2023-03-02 15:03,U3667,927.74,withdrawal,2897.75,24.84,1.28,4.81,-1.22,164,703,71,44.6,1
2023-04-12 7:52,U4044,8786.74,investment,13145.31,35.3,4.84,5.65,-1.98,278,362,82,62.4,2
2023-06-01 7:49,U4745,296.19,withdrawal,8732.11,17.71,1.75,4.45,0.84,133,330,45,76.1,1
2023-08-24 12:47,U1523,858.22,withdrawal,1503.37,35.02,4.44,1.71,0.93,43,618,70.7,83.4,0
2023-11-06 13:40,U3927,6239.88,investment,9391.83,33.7,4.09,5.69,-0.19,143,362,10.2,35.8,2
2023-12-30 17:25,U3682,69.68,withdrawal,3083.92,18.59,1.78,4.99,-2.91,212,735,27,58.4,1
2023-06-20 7:18,U5758,1484.24,deposit,11082.52,22.6,3.1,3.94,-1.7,122,800,66.5,43.1,1
2023-12-31 13:43,U9276,9650.43,investment,18641.07,16.61,2.63,3.62,-0.65,148,645,51.6,75,0
2023-05-15 16:16,U4333,$587.30 ,deposit,9456.29,26.34,1.29,1.43,0.26,35,609,70.1,74.6,0
2023-12-03 22:57,U3744,154.35,deposit,11280.51,17.58,4.06,1.22,-2.63,166,504,24.7,82.5,2
2023-02-05 18:09,U7586,1769.15,deposit,13082.29,32.13,4.57,4.05,-2.79,265,419,31.5,90.9,2
2023-03-10 0:31,U1614,998.87,transfer,2041.13,21.35,4.61,2.46,-0.17,278,322,48.5,23.3,1
2023-01-14 21:41,U2686,372.22,deposit,14328.43,32.67,3.22,1.82,0.59,258,691,48.2,26.9,0
2023-10-20 3:07,U1058,139.81,withdrawal,9406.13,21.92,2.86,2.1,1.76,326,413,54.1,53.7,1
2023-10-28 10:23,U3017,9020.8,investment,17640.71,37.96,2.36,5.97,2.42,119,618,76.3,88.3,1
2023-02-12 11:10,U2681,256.41,transfer,13722.05,25.43,2.99,5.37,2.75,113,684,44.7,27,0
2023-11-12 17:23,U4873,1472.94,deposit,13875.12,25.18,1,5,1.38,194,840,21.8,37.2,0
2023-08-14 17:00,U9657,1802.64,transfer,9103.72,30.63,0.58,1.31,-2.21,106,595,43.7,88.4,2
2023-01-06 10:37,U4056,8264.7,investment,21353.64,33.02,0.85,2.76,-2.24,266,558,15.7,70.7,2
2023-09-29 5:48,U8527,788.88,transfer,15764.5,20.69,3.1,3.37,-2.59,218,481,36.1,80.9,2
2023-06-10 18:42,U5680,821.1,deposit,5994.81,30.62,3.61,1.72,-0.4,242,776,43,49.3,0
2023-09-02 13:30,U4073,1646.53,deposit,3812.67,24.74,4.31,4.2,1.42,117,710,58.4,79.2,0
2023-12-30 20:54,U7209,1801.56,deposit,8101.99,27.38,3.39,3.3,0.91,319,659,70.7,28.4,0
2023-04-02 14:50,U8833,1005.25,deposit,5453.39,16.9,4.63,1.71,1.17,363,848,61.9,69.8,0
2023-03-23 7:47,U6440,231.73,deposit,7092.66,30.88,4.91,4.92,1.43,42,669,89.8,94.1,0
2023-10-29 22:39,U6542,880.84,withdrawal,13252.67,10.47,3.04,5.52,1.1,112,601,50.3,92.3,0
2023-02-18 15:13,U9999,307.96,transfer,2342.07,22.51,3.24,5.94,2.01,33,721,52.6,49.2,0
2023-05-19 3:26,U2507,1796.67,transfer,5085.69,13.59,3.62,5.56,0.45,203,775,40.3,69.7,0
2023-05-03 4:43, U8200 ,1050.71,deposit,9505.91,10.5,1.7,5.81,-0.52,39,403,18.1,80.6,1
2023-04-01 21:55,U5399,4874.86,investment,19740.72,38.52,2.95,4.58,2.48,216,514,87.9,56.9,1
2023-10-27 22:57,U4279,1075.33,transfer,14184.77,14.61,4.27,4.37,0.81,39,503,48.2,51.4,1
2023-10-26 2:19,U8115,294.48,deposit,8906.87,26.4,0.93,5.05,3.98,310,779,16.7,77.8,0
2023-01-06 10:08,U4032,1529.42,deposit,6614.54,32.39,4.35,4.66,-1.23,131,695,80.8,83.6,1
2023-01-11 6:24,U4277,1259.47 USD,withdrawal,3709.58,14.73,1.31,3.76,-0.99,48,566,61.2,88.3,1
2023-09-04 18:24,U8102,3035.32,investment,4683.91,15.3,2.23,1.91,-0.37,292,417,25.2,36.3,1
2023-12-23 15:18,U3771,1324.1,transfer,2873.75,12.9,3.02,4.93,1.17,286,434,14.8,91.3,1
2023-11-05 15:59,U5939,1512.21,transfer,8734.73,27.5,1.61,4.69,-1.09,44,591,81.4,34.6,2
2023-03-21 22:35,U7923,1187.35,transfer,11227.62,18.87,1.89,2.86,-1.2,206,526,10.9,27.3,2
2023-10-18 8:02,U1627,960.59,transfer,11093.51,37.33,4.88,4.17,-1.59,55,546,18.6,76,2
2023.06-22,U7805,1425.99,withdrawal,12546.39,28.64,4.93,3.88,-0.08,215,598,87.9,34.6,1
2023-07-30 20:09,U3734,5818.31,investment,7819.25,15.05,4.39,4.84,-1.32,59,637,14.5,42.2,1
2023-10-02 0:07,U3671,288.63,deposit,"$3,908.39 ",24.92,1.02,4.37,0.05,211,752,43.9,35.6,0
2023-01-30 11:52,U9445,"$1,708.83 ",transfer,2361.83,18.88,4.84,2.61,-2.89,271,739,65.4,63.3,1
2023-04-04 16:23,U9760,1439.92,withdrawal,5563.29,31.56,1.72,3.48,-1.08,54,528,75.7,65.9,2
2023-02-21 19:10,U9389,4919.57,investment,19633.36,24.43,2.19,1.02,0.95,130,727,72.2,27.4,0
2023-02-01 18:26,U7612,1507.08,transfer,5472.79,17.26,1.79,4.26,-1.08,206,389,56.6,38.5,2
2023-05-12 19:00,U6324,1247.46,deposit,13188.29,39.88,1,2.69,1.29,239,419,74.4,75.3,1
2023-05-25 5:53,U5706,954.44,withdrawal,10390.12,25.37,2.85,1.18,-1.09,337,701,41.9,36.1,1
2023.10-15,U7001,1226.42,withdrawal,9585.81,27.9,3.78,4.49,0.36,194,448,40.2,80.4,1
2023-10-19 13:57,U7964,1818.54,deposit,12236.18,10.8,4.66,3.9,0,40,782,35.8,47.9,0
2023-03-11 9:03,U7651,5736.51,investment,6735.36,29.8,2.3,2.01,-0.55,232,817,32.3,77.1,1
2023-08-26 23:06,U6731,430.63,transfer,8625.71,17.57,2.52,2.33,0.02,176,804,78.3,31.9,0
2023-05-01 14:29,U2837,1227.94,deposit,13672.26,26.14,4.2,5.83,-0.86,64,731,19.6,28.5,0
2023-08-06 3:42,U2201,4395.82,investment,8799.07,17.97,2.96,1.64,0.25,286,404,60.3,80.3,1
2023-01-26 7:46,U9211,690.69,withdrawal,6880.23,38.98,0.59,5.15,-2.3,100,332,61.8,57.2,2
2023-06-21 9:48,U9853,1408.29,deposit,15747.05,23.14,4.31,1.14,0.15,344,601,75.5,15.5,0
2023-07-10 1:47,U4584,1302.07,withdrawal,2975.84,16.67,3.54,2.93,0.05,249,680,64.2,69.3,0
2023-01-16 22:15,U9556,8961.25,investment,21836.5,24.38,4.33,4.84,1.36,43,829,33,58,0
2023-12-27 5:44,U6361,1762.91,deposit,4483.36,39.63,4.6,1.64,-3.11,36,556,89.3,34.4,2
2023-06-14 1:55,U2822,396.88,withdrawal,8979.77,20.43,4.96,5.35,-0.62,351,680,39.9,55,0
2023-03-23 14:33,U2704,1582,transfer,3637.08,19.08,2.23,4.03,-0.53,148,435,84.9,80.1,1
2023-01-06 9:02,U6501,1736.14,transfer,"$3,284.16 ",26.83,1.73,1.33,-0.81,99,796,47.8,17.9,0
2023-05-24 19:50,U2995,9203.63,investment,20262.29,26.85,0.87,2,0.03,201,633,48.6,35.4,1
2023-11-16 6:21,U5286,NULL,vsmnitetne,6314.39,30.04,2.49,3.5,0.92,29,590,24.7,51.8,1
2023-06-07 3:26,U1711,4584.05,investment,7947.06,11.49,3.15,3.55,-0.11,92,343,30,59.6,1
2023-06-14 14:29,U9445,1382.23,investment,11792.03,13.29,1.99,1.17,3.35,37,459,82.3,25.8,1
INVALID_DATE_FORMAT_STRING,U1460,1465.15,deposit,8214.41,23.67,2.6,5.55,-1.28,50,381,12.3,94.5,2
2023-12-22 15:09,U2968,7623.26,investment,17846.1,19.34,3.67,2.18,-1.93,303,315,89.9,65.6,2
2023-12-01 2:50,U2725,1692.05,withdrawal,13527.12,24.69,2.21,4.94,-2.65,57,386,13.5,38.1,2
2023-02-02 14:50,U4487,982.75,deposit,4035.33,26.5,3.09,3.45,-0.61,187,700,75.4,75.4,0
2023-11-01 4:07,U7132,1274.83,deposit,12163.40619,31.94,0.62,1.08,0.99,37,764,45.5,85,0
2023-05-30 18:40,U7673,1697.34,transfer,6474.05,38.23,1.74,1.73,2.04,275,709,60.6,29.1,0
2023-11-11 7:06,U2722,490.76,withdrawal,12186.06,35.4,3.43,3,1.83,125,386,16.7,46.4,1
2023-10-03 15:01,U7881,975.15,transfer,2813.05,34.5,3.39,1.9,-1.2,87,388,70.6,63.6,2
2023-09-05 13:33,U1043,325.16,deposit,1529.32,17.59,3.94,4.26,-0.57,154,706,63.2,48.7,0
2023-11-03 18:22, U8541 ,1117.57,withdrawal,2736.16,34.28,2.94,2.94,3.69,69,649,85.8,22.6,0
2023.03-24,U9387,1379.41,withdrawal,9444.54,22.51,4.01,5.27,0.1,211,758,23,61,0
2023-11-23 17:29,U5450,1312.54,transfer,15290.37,10.3,4.75,3.05,-0.44,70,318,48.6,40.8,1
2023-03-24 21:10,U4549,991.56,withdrawal,12711.67,19.26,3.44,3.82,-4.73,7,741,57.5,72.5,1
2023-11-24 4:55,U3176,1616.86,deposit,15465.97,23.69,4.49,2.44,0.6,108,445,80.9,57.3,1
2023-10-31 15:35,U9717,56.12,deposit,2702.99,10.35,4.11,5.71,0.45,113,710,63.3,17.6,0
2023-11-13 23:35,U3961,,investment,19968.58,22.74,3.19,5.92,0.01,269,304,10.8,85.2,1
2023-03-05 7:56,U5355,1624.42,withdrawal,7647.33,11.03,0.72,4.41,-2.61,152,636,48.9,40,1
2023-02-20 3:32,U4709,1387.12,transfer,8681.85,33.1,1.54,1.82,3.55,312,322,86.9,73.6,1
2023-12-05 18:59,U2016,1474.46,deposit,15917.69,10.92,1.79,1.77,3.42,93,626,72.7,27.4,0
2023-08-27 9:05,U8248,845.83,deposit,14731.78,33.39,1.2,5.39,1.24,195,353,21.7,25.1,1
2023-02-08 5:20,U8208,1488.87,transfer,12224.17,17.62,3.4,4.33,1.72,50,635,31.6,59.1,0
2023-11-21 13:27,U4656,1705.9,deposit,4377.67,32.28,4.8,3.77,-0.23,112,737,18.6,31.9,0
2023-05-06 13:37,U4163,7661.45,investment,18287.35,28.08,1.04,1.04,-0.16,195,330,10.7,41.8,2
2023-09-15 15:14,U3374,1794.09,deposit,11370.86,25.86,2.55,5.26,0.96,197,686,75.8,63.6,0
2023-08-30 5:26,U4156,1757.25,deposit,10105.2,21.93,0.85,1.65,0.47,43,688,69.7,53.5,0
2023-08-06 15:20,U5453,1253.58,transfer,3298.57,16.24,4.56,2.6,-1.89,76,525,46.4,61.3,2
2023-11-23 12:04,U2518,681.45 USD,transfer,12975.85,21.76,4.59,3.45,-0.45,52,737,35.4,75.6,0
2023-08-25 18:17,U4758,1185.19,withdrawal,7750.41,13.33,4.95,2.99,-1.41,27,541,52.9,36.9,2
2023-02-21 2:48,U9517,6034.65,investment,18431.45,22,3.53,3.87,0.61,135,470,37.7,15,1
2023-08-16 2:49,U3033,1121.15,deposit,11662.6,12.18,2.26,4.44,-1.33,195,667,76.3,31.2,1
2023-03-27 13:09,U9777,1712.82,deposit,5553.43,25.98,2.22,3.09,1.08,64,840,10.9,24.1,0
2023-06-15 2:50,U4341,1039.52,withdrawal,9861.49,14.43,2.81,4.96,-0.83,76,648,66.1,82.8,0
2023-01-20 1:19,U7730,1557.32,withdrawal,2578.82,30.11,4,2.67,1.39,275,323,68.2,55.1,1
2023-05-13 5:44,U2466,1576.88,transfer,11095.6,13.06,3.6,1.25,1.37,302,607,59.9,20.7,0
2023-03-18 4:37,U6112,103.14,withdrawal,7385.5,33.48,1.68,4.52,0.62,78,568,31.1,17.2,1
2023-05-29 15:59,U6995,7354.17,INVESTMENT,16223.8,12.87,3.02,2.66,0.79,102,760,49.9,17.9,0
2023-11-15 0:15,U7041,1152.82,deposit,12395.42,31.92,1.26,2.78,1.51,203,409,45.1,42.5,1
2023-07-12 4:44,U7759,106.85,deposit,5116.88,14.7,1.01,1.41,3.79,309,596,75.7,25.2,1
2023-10-05 4:23,U4347,930.55,transfer,14393.15,22.15,1.66,4.66,1.27,60,611,34.8,42.1,0
2023-02-13 21:33,U7725,1749.62,withdrawal,10067.89,23.79,1.44,1.8,-1.35,44,776,36.4,33.5,1
2023-12-24 9:54,U3433,479.17,transfer,11143.83,11.73,3.85,5.42,1.38,363,307,49.5,47.4,1
2023-12-09 10:27,U7018,636.66,deposit,9320.39,34.8,2.12,2.46,-0.27,274,587,35.7,46,1
2023-08-11 16:27,U5961,1885.04,withdrawal,16472.03,29.69,1.1,5.05,-0.48,358,446,71.8,76,1
2023-06-23 17:55,U2225,6827.65,investment,14703.68,36.04,2.51,1.98,0.1,74,589,43.7,52.3,2
2023-07-18 8:20,U6380,1281.7,transfer,7327.72,12.39,2.01,3.69,-1.73,82,607,76.2,85.5,1
2023-08-02 19:28,U6116,1087.23,transfer,10573.57,14.74,1.44,4.58,0.29,348,797,78,18,0
2023-09-25 15:52,U2946,509.46,deposit,11836.19,11.04,3.91,4.16,-1.17,29,320,22.6,55.4,2
2023-08-23 13:28,U2437,1520.79,withdrawal,11615.5,37.93,2.99,4.38,-0.5,50,572,61.4,87.6,1
2023-08-20 14:40,U7723,1256.95,transfer,9234.26,37.28,1.02,2.86,-3.78,57,422,68.9,57.2,2
2023-06-30 16:09,U6557,1029.81,withdrawal,6282.49,11.17,2.01,1.87,-0.83,242,542,62.8,58,1
2023-10-04 6:43,U2208,1688,transfer,14867.01,11.33,0.56,5.21,1.2,189,311,56.1,38.3,1
2023-03-16 2:04,U8309,157.68,transfer,8546.11,21.06,1.92,3.9,1.15,160,485,76.3,25.4,1
2023.10-18,U7749,1852.01,withdrawal,2468.13,12.85,2.51,5.39,-0.28,239,629,17.1,35.8,0
2023-12-31 14:03,U6224,3732.62,investment,18706.45,25.58,2.51,3.61,-2.69,319,797,65.4,29.8,1
2023-06-14 23:58,U8273,1154.12,transfer,2687.37,18.09,2.25,3.22,-0.27,294,794,31.9,42.5,0
2023-01-26 7:19,U3824,None,withdrawal,"$8,582.94 ",37.97,1.44,1.62,0.42,45,804,40.5,68.6,0
2023-02-01 9:05,U4421,5784.2,investment,20201.06,34.61,4.98,3.01,0.62,169,619,75.5,84.1,1
2023-05-25 18:12,U8407,1948.24,transfer,13331.92,29.09,4.04,3.23,0.46,335,320,51.8,56.7,1
2023-01-03 5:52,U7607,9581.82,investment,22970.22,20.87,3.43,2.92,-0.86,50,781,38.7,69.7,0
2023-04-26 19:35,U7621,916.02,withdrawal,9072.71,16.04,1.2,1.47,-1.64,206,406,52.5,90.8,2
2023-06-06 21:59,U2568,1865.47,DEPOSIT,16591.39,11.41,3.2,5.37,1.48,298,492,74.9,68.9,1
2023-11-12 22:53,U2515,92.95,deposit,2675.46,31.33,1.9,4.33,-3.47,60,714,51.5,45.5,1
2023-01-23 0:59,U8464,1464.97,withdrawal,5702.76,23.45,1.45,3.98,-1.8,129,490,69.2,26.7,2
2023-07-17 9:39,U1227,8511.32,investment,22416.49,37.38,0.74,1.38,1.94,262,531,36.5,25.7,2
2023-04-26 11:52,U4231,1383.32,WITHDRAWAL,8411.75,25.9,2.81,2.33,1.62,361,627,89.9,48.5,0
2023-11-10 23:07,U9135,1939.64,investment,5011.23,11.24,4.82,3.64,1.05,270,739,74.2,43.1,0
2023-06-29 15:48,U6580,1407.65,investment,14894.49,30.95,4.8,2.06,-0.16,167,834,50,51.8,0
INVALID_DATE_FORMAT_STRING,U9611,1303.22 USD,transfer,11658.94,34.14,1.6,3.52,-2.16,329,753,87.6,41.5,1
2023-07-30 2:38,U5815,1310.87,withdrawal,"$8,793.91 ",36.03,4.43,2.47,-1.02,273,613,63.5,47.5,1
2023-12-14 11:22, U8959 ,9197.22,investment,10509.25,26.01,3.01,1.2,1.09,334,735,15,61.2,1
2023-11-18 3:28,U8865,789.49,transfer,9322.05,17.11,2.15,5.02,1.03,301,794,28.8,24,0
2023-09-27 18:09,U8254,1293.91,transfer,9442.6,23.36,2.25,5.89,2.24,195,382,31.9,50.2,1
2023-10-09 2:38,U1968,1465.17 USD,withdrawal,3787.91,14.7,1.46,3.8,-0.38,63,678,83,22.5,0
2023-06-26 20:13,U6729,1625.75,transfer,9778.3,18.06,1.02,4.07,1.24,133,574,15,23.5,1
2023-12-17 3:09,U9293,131.87,transfer,3828.22,17.7,3.04,4.29,1,257,594,12,93.5,1
2023-02-25 4:22,U5207,648.93,INVALID_CATEGORY_DEFAULT,2239.36,23.41,2.72,5.66,0.6,363,542,13.5,43.6,1
2023-06-25 16:01,U7680,5591.34,investment,11359.52,27.35,1.76,3.26,0.68,103,826,26.5,68,1
2023-12-29 17:57,U9225,474.92,INVALID_CATEGORY_DEFAULT,1503.09,16.39,2.78,5.18,-1.64,278,709,81.4,72.4,1
2023-06-29 14:33,U1743,378.26,deposit,14234.85,35.42,0.84,1.1,1.32,180,760,67.4,29.8,0
2023-03-29 3:19,U8400,4038.84,investment,17194.88,24.48,1.39,5.76,0.26,138,713,11,87.7,0
2023-11-15 4:17,U5876,1268.09,withdrawal,11727.65,26.75,4.12,1.48,-0.28,233,538,55.4,58.4,1
2023-07-02 19:32,U4085,888.7,withdrawal,1891.14,25.4,4.11,3.31,0.2,67,317,18.3,66.2,1
2023-12-12 12:13,U5755,1591.51,transfer,3246.49,12.02,3.54,5.23,2.64,213,334,20.4,82.9,1
2023-02-13 7:54,U8723,6642.72,investment,18567.72,12.76,2.9,5.05,0.32,119,441,72.8,35.6,1
2023-11-12 3:06,U6055,475.61,withdrawal,7697.11,14.63,1.71,2.82,0.83,310,413,10.2,20.7,1
2023-12-31 0:31,U2805,741.04,deposit,3337.45,34.93,3.08,2.59,0.34,38,321,45.5,81.2,1
2023-12-24 10:53,U6531,295.16,deposit,13165.52,29.23,3.82,5.5,2.49,298,460,73.9,44.1,1
2023-11-14 15:18,U4310,299.48,deposit,9316.02,14.42,3.8,4.62,-1.57,241,464,31.2,24.2,2
2023-07-17 18:15,U9297,1978.61,deposit,4465.88,31.8,2.96,3.73,3.21,202,709,10.5,84.5,0
2023-09-01 4:27,U8963,989.64,withdrawal,3086.7,39.96,2.68,1.15,-0.79,76,820,47,19.1,0
2023-04-25 5:26,U2999,1732.7,transfer,3051.71,27.39,3.55,5.01,-0.88,85,467,37.9,34.4,1
2023-02-26 22:03,U8065,1227.4,withdrawal,11316.98,31.79,1.76,2.89,2.57,260,670,21.4,42,0
2023-05-16 11:29,U3840,664.27,withdrawal,9918.56,21.31,2.39,5.8,-0.03,351,472,42.4,92.6,1
2023-04-01 23:32,U9500,7626.06,investment,16966.55,27.24,4.6,2.89,3.77,137,318,47.6,67,2
2023-12-31 8:13,U4844,1940.75,Withdrawal,8935.93,32.98,3.95,3.04,1.38,161,421,15.3,26.1,1
2023-01-29 23:51,U8266,8508.73,investment,11595.76,11.47,1.68,2.37,3.48,122,410,57.5,35.1,1
2023-09-03 20:53,U2535,205.93,transfer,12252.29,39.73,3.58,5.38,0.85,362,752,69,76.5,0
2023-07-15 15:58,U9481,1834.18,withdrawal,12082.92,23.66,3.59,5.31,-1.57,45,581,31.3,57.1,2
2023-06-30 15:48,U7325,6814.87,INVESTMENT,21044.63,29.66,4.64,2.9,-0.51,244,790,59.1,41.6,1
2023-07-21 21:40,U7509,574.59,withdrawal,5883.63,28.48,4.69,2.24,0.22,134,585,38.1,54.6,1
2023-02-28 10:10,U4322,2542.91,investment,5275.38,33.75,0.95,1.64,0.36,265,509,62.2,69.4,1
2023-02-09 5:56,U7952,1852.36,transfer,6166.23,37.34,3.89,2.27,0.93,191,544,83.7,26.5,1
2023-04-26 12:29,U2036,277.09,transfer,7854.6,14.04,2.97,4.84,0.34,222,491,23.8,45,1
2023-02-27 18:39,U8229,492.12,transfer,6127.36,30.66,0.59,4.84,0.12,296,303,44,64.5,1
2023-03-01 4:11,U1011,1824.92,withdrawal,10898.79,35.72,2.94,2.73,1.08,344,405,35.2,30.9,1
2023-02-15 5:00,U6784,755.33,deposit,6903.31,28.71,1.48,2.7,0.42,50,524,53.4,81.7,1
2023-05-13 14:10,U3564,1761.03,withdrawal,6024.51,10.58,0.72,3.57,-2.36,351,744,15.8,31.1,1
2023-06-06 1:29,U6006,"1,468.68",withdrawal,12897.05,17.57,2.8,4.11,1.81,72,833,55.8,31.2,0
2023-04-17 18:02,U6217,76.14,transfer,11455.94,22.59,1.37,5.21,0.89,210,418,25.9,86.5,1
2023-08-21 0:48,U1712,66.98,withdrawal,1290.02,22.51,1.08,5,-0.18,145,465,25.2,34.9,1
2023-05-22 8:03,U9911,1480.55,deposit,7767.88,32.42,1.77,2.25,0.24,323,714,19.3,75.1,0
2023-11-29 3:11,U4343,6853.83,investment,8772.76,23.8,1.9,5.95,2.24,271,406,63.1,44.2,1
2023-11-28 14:43,U1338,1810.28,deposit,9586.96,10.71,0.56,2.77,-0.07,179,700,80.3,16.2,0
2023-10-20 0:36,U8020,1769.24,transfer,15994.92,29.43,1.04,1.74,1.04,96,579,27.5,69.7,1
2023-02-18 14:35,U4447,7992.35,investment,16271.17,25.04,3.91,1.17,-3.15,181,798,83.2,91.6,2
2023-04-06 22:11,U7871,850.88,withdrawal,10971.66,20.55,0.69,2.07,1.88,287,673,77.1,55.8,0
2023-04-30 6:29,U7332,$421.92 ,withdrawal,12873.81,36.55,0.78,5.87,-3.12,343,849,58.6,28.1,1
